id,num_casualties,num_fatal,num_serious,num_slight,aadt_total,casualties_per_aadt
osgb4000000030153920,,,,,17148,
osgb4000000030356859,,,,,21235,
osgb4000000031229147,,,,,18262,
osgb4000000030254479,,,,,10584,
osgb4000000030321486,,,,,10460,
osgb4000000030453068,,,,,15963,
osgb4000000030453456,,,,,10465,
osgb4000000030329619,,,,,13669,
osgb4000000031213921,,,,,10771,
osgb4000000030330127,,,,,15363,
osgb4000000030462761,,,,,6742,
osgb4000000030252405,,,,,17057,
osgb4000000030252930,,,,,12825,
osgb4000000030357426,,,,,12800,
osgb4000000030462819,,,,,4334,
osgb4000000030253278,,,,,17919,
osgb4000000030405898,,,,,7590,
osgb4000000030454937,,,,,15181,
osgb4000000030222047,,,,,18877,
osgb4000000030954264,,,,,19769,
osgb4000000030954280,,,,,8861,
osgb4000000030474196,,,,,18013,
osgb4000000031177999,,,,,15742,
osgb4000000031177953,,,,,9691,
osgb4000000030235608,,,,,19732,
osgb4000000030341165,,,,,14122,
osgb4000000030341179,,,,,12783,
osgb4000000030417479,,,,,11821,
osgb4000000030236901,,,,,23278,
osgb4000000030238457,,,,,507,
osgb4000000030147190,,,,,15674,
osgb4000000030348562,,,,,11590,
osgb4000000030463221,,,,,7637,
osgb4000000030405772,,,,,8821,
osgb4000000031093503,,,,,8457,
osgb4000000030133690,,,,,19571,
osgb4000000030347038,,,,,24472,
osgb4000000031231092,,,,,8551,
osgb4000000030252746,,,,,22415,
osgb4000000030701158,,,,,9725,
osgb4000000030426030,,,,,12367,
osgb4000000030251941,,,,,9725,
osgb4000000030215342,,,,,17699,
osgb4000000030419840,,,,,18598,
osgb4000000030250439,,,,,10116,
osgb4000000030135395,,,,,8931,
osgb4000000030359628,,,,,23703,
osgb4000000030330062,,,,,33947,
osgb4000000030701283,,,,,15356,
osgb4000000030223201,,,,,15739,
osgb4000000030145768,,,,,10397,
osgb4000000030983760,,,,,2612,
osgb4000000030223302,,,,,9596,
osgb4000000030238706,,,,,6099,
osgb4000000030135722,,,,,12318,
osgb4000000030410881,,,,,14560,
osgb4000000030240710,,,,,3,
osgb4000000030329727,,,,,15894,
osgb4000000031077162,,,,,13908,
osgb4000000030321289,,,,,2901,
osgb4000000030215485,,,,,7806,
osgb4000000030799023,,,,,3014,
osgb4000000030146615,,,,,7429,
osgb4000000030239618,,,,,16154,
osgb4000000030147534,,,,,6605,
osgb4000000030345255,,,,,13691,
osgb4000000030419666,,,,,13691,
osgb4000000030241497,,,,,8406,
osgb4000000030347279,,,,,13149,
osgb4000000030476522,,,,,10473,
osgb4000000030356954,,,,,10473,
osgb4000000030701675,,,,,13712,
osgb4000000030814606,,,,,4639,
osgb4000000030223444,,,,,6949,
osgb4000000030329883,,,,,9954,
osgb4000000030235678,,,,,15925,
osgb4000000030147169,,,,,5864,
osgb4000000030355412,,,,,4459,
osgb4000000031203518,,,,,9214,
osgb4000000030134399,,,,,11652,
osgb4000000030406453,,,,,15113,
osgb4000000031222884,,,,,4979,
osgb4000000030417358,,,,,8265,
osgb4000000030342022,,,,,8401,
osgb4000000030344337,,,,,8586,
osgb4000000030420178,,,,,9461,
osgb4000000030420763,,,,,14460,
osgb4000000030974163,,,,,8450,
osgb4000000031079208,,,,,11379,
osgb4000000030135286,,,,,13387,
osgb4000000030239854,,,,,858,
osgb4000000030242225,,,,,11195,
osgb4000000030462792,,,,,12806,
osgb4000000031072019,,,,,7981,
osgb4000000030411268,,,,,9226,
osgb4000000030341376,,,,,14806,
osgb4000000030420786,,,,,12551,
osgb4000000030138797,,,,,11949,
osgb4000000030138773,,,,,16820,
osgb4000000030322002,,,,,10034,
osgb4000000030999488,,,,,2757,
osgb4000000030346640,,,,,1348,
osgb4000000030325006,,,,,4152,
osgb4000000030458851,,,,,4493,
osgb4000000030418012,,,,,6805,
osgb4000000030342300,,,,,6879,
osgb4000000030217101,,,,,4972,
osgb4000000030237692,,,,,1288,
osgb4000000030147223,,,,,827,
osgb4000000030418643,,,,,2080,
osgb4000000030240240,,,,,27709,
osgb4000000030147314,,,,,7834,
osgb4000000030213567,,,,,2421,
osgb4000000030321262,,,,,651,
osgb4000000030213990,,,,,979,
osgb4000000030138766,,,,,1709,
osgb4000000031050191,,,,,3211,
osgb4000000030235162,,,,,3774,
osgb4000000030237204,,,,,1578,
osgb4000000030146596,,,,,721,
osgb4000000030475604,,,,,5617,
osgb4000000030241656,,,,,3383,
osgb5000005152704120,,,,,2085,
osgb4000000030148264,,,,,896,
osgb4000000030243503,,,,,5151,
osgb5000005140963269,,,,,8622,
osgb5000005140963312,,,,,8622,
osgb4000000030134414,,,,,4965,
osgb4000000030407070,,,,,7079,
osgb4000000030323651,,,,,6013,
osgb4000000030323880,,,,,6070,
osgb4000000030135265,,,,,5467,
osgb4000000030330195,,,,,2777,
osgb4000000031199720,,,,,938,
osgb4000000030146551,,,,,742,
osgb4000000030418452,,,,,131,
osgb4000000031270651,,,,,2840,
osgb4000000030250312,,,,,6306,
osgb4000000030257693,,,,,4224,
osgb4000000030135253,,,,,4872,
osgb4000000030236568,,,,,1356,
osgb4000000030238203,,,,,4977,
osgb4000000030418912,,,,,5840,
osgb4000000030239681,,,,,3872,
osgb4000000030240872,,,,,3232,
osgb4000000030355049,,,,,4903,
osgb4000000030425648,,,,,5518,
osgb4000000030355831,,,,,5518,
osgb4000000030343047,,,,,1501,
osgb4000000030417569,,,,,4300,
osgb4000000030340743,,,,,3391,
osgb4000000030952504,,,,,769,
osgb4000000030411849,,,,,7713,
osgb4000000031294867,,,,,4904,
osgb4000000030344646,,,,,3929,
osgb4000000030238591,,,,,6738,
osgb4000000030344638,,,,,4760,
osgb4000000031276824,,,,,5340,
osgb4000000030475318,,,,,8070,
osgb4000000030213459,,,,,3654,
osgb4000000030320880,,,,,3654,
osgb4000000030410793,,,,,4122,
osgb4000000030222652,,,,,11261,
osgb4000000030356723,,,,,751,
osgb4000000030213808,,,,,20605,
osgb4000000030138278,,,,,8614,
osgb4000000031163813,,,,,2849,
osgb4000000030097634,,,,,1846,
osgb4000000030330345,,,,,1429,
osgb4000000031139194,,,,,5005,
osgb4000000030331288,,,,,4498,
osgb4000000030475088,,,,,5379,
osgb4000000030147976,,,,,1469,
osgb4000000030355450,,,,,4784,
osgb4000000030990601,,,,,5626,
osgb4000000030462833,,,,,429,
osgb4000000030212656,,,,,2252,
osgb4000000030702934,,,,,1790,
osgb4000000030320374,,,,,4887,
osgb4000000030452707,,,,,3340,
osgb4000000030134191,,,,,8282,
osgb4000000030453141,,,,,13958,
osgb4000000030097474,,,,,4540,
osgb4000000031022384,,,,,5346,
osgb4000000031232673,,,,,2667,
osgb4000000030223522,,,,,6389,
osgb4000000030139065,,,,,2342,
osgb4000000030421656,,,,,4160,
osgb4000000030425722,,,,,20741,
osgb4000000030134847,,,,,1709,
osgb4000000030216830,,,,,8293,
osgb4000000030146149,,,,,4541,
osgb4000000030341842,,,,,1318,
osgb4000000030421731,,,,,1248,
osgb4000000030149647,,,,,2836,
osgb4000000030322637,,,,,9637,
osgb4000000031212573,,,,,3346,
osgb4000000030322733,,,,,1753,
osgb4000000030216402,,,,,7675,
osgb4000000030343480,,,,,2386,
osgb4000000030324375,,,,,6313,
osgb4000000030081783,,,,,12075,
osgb4000000030223467,,,,,2951,
osgb4000000030341158,,,,,1964,
osgb4000000030346988,,,,,12309,
osgb4000000031144696,,,,,12309,
osgb4000000030243526,,,,,8709,
osgb4000000030473446,,,,,4578,
osgb4000000030134380,,,,,9832,
osgb4000000030096257,,,,,1647,
osgb4000000030417414,,,,,7175,
osgb4000000030346758,,,,,4790,
osgb4000000030153193,,,,,256,
osgb4000000031250066,,,,,6121,
osgb4000000030357154,,,,,6907,
osgb4000000030253287,,,,,1888,
osgb4000000030213101,,,,,3678,
osgb4000000030139313,,,,,7466,
osgb4000000030099954,,,,,1151,
osgb4000000031016304,,,,,5501,
osgb4000000030323519,,,,,2876,
osgb4000000030253095,,,,,10273,
osgb4000000030215691,,,,,11290,
osgb4000000030235215,,,,,4177,
osgb4000000030454953,,,,,9031,
osgb4000000030223032,,,,,8817,
osgb4000000030250720,,,,,8593,
osgb4000000030322768,,,,,15762,
osgb4000000030257682,,,,,47736,
osgb4000000030101923,,,,,47105,
osgb4000000030411052,,,,,20332,
osgb4000000031032476,,,,,28095,
osgb4000000031162089,,,,,16801,
osgb4000000030479140,,,,,21871,
osgb4000000030324662,,,,,15257,
osgb4000000030146930,,,,,13572,
osgb4000000030342614,,,,,44527,
osgb4000000030458856,,,,,5626,
osgb4000000031177908,,,,,11801,
osgb4000000030462724,,,,,11334,
osgb4000000030135410,,,,,37195,
osgb4000000031149852,,,,,45792,
osgb4000000030223728,,,,,25163,
osgb4000000030331180,,,,,16052,
osgb4000000030330142,,,,,7476,
osgb4000000030081759,,,,,30687,
osgb4000000030213495,,,,,18515,
osgb4000000030213557,,,,,30988,
osgb4000000031040030,,,,,16673,
osgb4000000030235698,,,,,26720,
osgb4000000030357129,,,,,15457,
osgb4000000031015014,,,,,36979,
osgb4000000030420492,,,,,28138,
osgb4000000030154022,,,,,37108,
osgb4000000030134523,,,,,55577,
osgb4000000030214921,,,,,15661,
osgb4000000030139218,,,,,35829,
osgb4000000030407436,,,,,20724,
osgb4000000030100426,,,,,57457,
osgb4000000030425919,,,,,12958,
osgb4000000030212819,,,,,17634,
osgb4000000030960566,,,,,10076,
osgb4000000031090111,,,,,13625,
osgb4000000030320472,,,,,19362,
osgb4000000031104354,,,,,18169,
osgb4000000030406176,,,,,36384,
osgb4000000030214568,,,,,13827,
osgb4000000030453054,,,,,15991,
osgb4000000030341647,,,,,9884,
osgb4000000031104368,,,,,32232,
osgb4000000030133403,,,,,31548,
osgb4000000030787068,,,,,10715,
osgb4000000030787062,,,,,20963,
osgb4000000030323502,,,,,23245,
osgb4000000030343235,,,,,12475,
osgb4000000030323266,,,,,18953,
osgb4000000030342102,,,,,29218,
osgb4000000030342749,,,,,18104,
osgb4000000030765658,,,,,10925,
osgb4000000031002668,,,,,11092,
osgb4000000030340689,,,,,21617,
osgb4000000031195849,,,,,23665,
osgb4000000030425687,,,,,19059,
osgb4000000030419533,,,,,14732,
osgb4000000030321215,,,,,20693,
osgb4000000030420816,,,,,21698,
osgb4000000030236248,,,,,20105,
osgb4000000030257629,,,,,27017,
osgb4000000030222782,,,,,20922,
osgb4000000030343873,,,,,1865,
osgb4000000031088343,,,,,5361,
osgb4000000030995664,,,,,18026,
osgb4000000030459334,,,,,13567,
osgb4000000030149322,,,,,3955,
osgb4000000031066622,,,,,5036,
osgb4000000030425308,,,,,14052,
osgb4000000030153749,,,,,17556,
osgb4000000030344724,,,,,19282,
osgb4000000030453579,,,,,25650,
osgb4000000030872345,,,,,17072,
osgb4000000030324546,,,,,9034,
osgb4000000031278227,,,,,5411,
osgb4000000030993404,,,,,7305,
osgb4000000030343730,,,,,5792,
osgb4000000031056200,,,,,5585,
osgb4000000030239316,,,,,1,
osgb4000000031035050,,,,,6729,
osgb4000000030860670,,,,,17749,
osgb4000000030455240,,,,,9521,
osgb4000000030330630,,,,,26678,
osgb4000000030426245,,,,,8406,
osgb4000000030455249,,,,,16721,
osgb4000000030407441,,,,,9834,
osgb4000000030321435,,,,,20855,
osgb4000000030960577,,,,,27763,
osgb4000000030960588,,,,,12673,
osgb4000000030215039,,,,,10624,
osgb4000000030453308,,,,,13402,
osgb4000000030322495,,,,,13780,
osgb4000000030215198,,,,,13778,
osgb4000000030406886,,,,,3687,
osgb4000000030993369,,,,,7790,
osgb4000000030407124,,,,,33499,
osgb4000000030410602,,,,,23118,
osgb4000000030222461,,,,,12684,
osgb4000000030329133,,,,,25006,
osgb4000000030952429,,,,,8354,
osgb4000000030238266,,,,,5086,
osgb4000000030343061,,,,,2567,
osgb4000000030346363,,,,,18765,
osgb4000000030460596,,,,,2552,
osgb4000000031005409,,,,,14921,
osgb4000000030355444,,,,,14742,
osgb4000000030356043,,,,,17152,
osgb4000000030147948,,,,,15906,
osgb4000000030251879,,,,,23688,
osgb4000000030251945,,,,,7931,
osgb4000000030357229,,,,,17443,
osgb4000000030866700,,,,,10535,
osgb4000000030464140,,,,,14546,
osgb4000000030214024,,,,,27453,
osgb4000000030214425,,,,,12814,
osgb4000000030960561,,,,,4609,
osgb4000000030701451,,,,,19292,
osgb4000000030944440,,,,,11945,
osgb4000000030407074,,,,,8467,
osgb4000000030323627,,,,,4543,
osgb4000000031027444,,,,,20253,
osgb4000000030237495,,,,,21639,
osgb4000000030653914,,,,,2966,
osgb4000000030344334,,,,,6657,
osgb4000000030346478,,,,,7806,
osgb4000000030099929,,,,,36076,
osgb4000000030460443,,,,,10303,
osgb4000000030243507,,,,,3373,
osgb4000000030243578,,,,,12353,
osgb4000000030243562,,,,,22089,
osgb4000000030420407,,,,,17581,
osgb4000000030348891,,,,,10162,
osgb4000000030239071,,,,,10554,
osgb4000000030251148,,,,,11937,
osgb4000000030357756,,,,,6898,
osgb4000000030452769,,,,,24678,
osgb4000000030323225,,,,,23665,
osgb4000000030324082,,,,,24306,
osgb4000000030222303,,,,,17361,
osgb4000000030138596,,,,,14885,
osgb4000000030990389,,,,,14782,
osgb4000000030329986,,,,,6088,
osgb4000000030343109,,,,,5695,
osgb4000000030345066,,,,,12674,
osgb4000000031199633,,,,,3774,
osgb4000000030475626,,,,,18949,
osgb4000000030460450,,,,,7979,
osgb4000000030463219,,,,,15690,
osgb4000000030154404,,,,,14957,
osgb4000000030407481,,,,,8559,
osgb4000000030407097,,,,,22263,
osgb4000000031232666,,,,,10384,
osgb4000000030222587,,,,,11141,
osgb4000000030981638,,,,,10963,
osgb4000000030343294,,,,,2304,
osgb4000000030355316,,,,,1391,
osgb4000000030154071,,,,,13761,
osgb4000000030462988,,,,,9621,
osgb4000000030252905,,,,,11195,
osgb4000000030356085,,,,,4334,
osgb4000000030139243,,,,,10393,
osgb4000000030235609,,,,,19778,
osgb4000000030416959,,,,,21073,
osgb4000000030425425,,,,,3697,
osgb4000000030425822,,,,,5868,
osgb4000000030462979,,,,,9513,
osgb4000000030213370,,,,,8821,
osgb4000000031210606,,,,,12453,
osgb4000000030240638,,,,,34332,
osgb4000000031231098,,,,,17573,
osgb4000000030154243,,,,,23643,
osgb4000000031202661,,,,,8106,
osgb4000000031246767,,,,,23527,
osgb4000000030240287,,,,,14140,
osgb4000000030357571,,,,,13493,
osgb4000000030235593,,,,,17505,
osgb4000000031279688,,,,,15200,
osgb4000000030406877,,,,,30188,
osgb4000000030348592,,,,,5858,
osgb4000000030410954,,,,,15427,
osgb4000000030135509,,,,,14775,
osgb4000000030223301,,,,,9054,
osgb4000000030343478,,,,,11045,
osgb4000000030459255,,,,,5582,
osgb4000000030455269,,,,,14560,
osgb4000000030324499,,,,,12434,
osgb4000000031063355,,,,,1984,
osgb4000000030237804,,,,,29,
osgb4000000030459292,,,,,10678,
osgb4000000031056217,,,,,9530,
osgb4000000030138860,,,,,5361,
osgb4000000030479132,,,,,7005,
osgb4000000030942863,,,,,7892,
osgb4000000030222256,,,,,14483,
osgb4000000031116008,,,,,12038,
osgb4000000030329705,,,,,15411,
osgb4000000031022381,,,,,10076,
osgb4000000030458342,,,,,2504,
osgb4000000030425569,,,,,9617,
osgb4000000030405718,,,,,9795,
osgb4000000030406595,,,,,17573,
osgb4000000030654447,,,,,6883,
osgb4000000030343301,,,,,16,
osgb4000000030952445,,,,,4532,
osgb4000000030460160,,,,,13149,
osgb4000000030100085,,,,,5271,
osgb4000000030330007,,,,,4588,
osgb4000000030356886,,,,,16120,
osgb4000000030425848,,,,,10667,
osgb4000000030101784,,,,,8354,
osgb4000000030155614,,,,,7964,
osgb4000000030138666,,,,,11598,
osgb4000000030236834,,,,,15737,
osgb4000000030146731,,,,,2730,
osgb4000000030656951,,,,,4792,
osgb4000000030153778,,,,,10212,
osgb4000000030357715,,,,,8405,
osgb4000000030134549,,,,,7261,
osgb4000000031057041,,,,,11493,
osgb4000000030419526,,,,,11303,
osgb4000000031199637,,,,,2858,
osgb4000000030990512,,,,,16866,
osgb4000000030990556,,,,,16863,
osgb4000000030455933,,,,,16661,
osgb4000000031050024,,,,,3517,
osgb4000000030407485,,,,,10108,
osgb4000000031262873,,,,,23787,
osgb4000000030222784,,,,,20031,
osgb4000000030347460,,,,,3456,
osgb4000000031240667,,,,,12864,
osgb4000000030462793,,,,,22039,
osgb4000000030324491,,,,,1972,
osgb4000000031186779,,,,,2423,
osgb4000000030324558,,,,,10318,
osgb4000000030324728,,,,,9960,
osgb4000000030324942,,,,,10779,
osgb4000000030135715,,,,,8371,
osgb4000000030146890,,,,,3603,
osgb4000000030342524,,,,,1684,
osgb4000000030342283,,,,,2382,
osgb4000000030324640,,,,,1612,
osgb4000000030458891,,,,,5425,
osgb4000000030452711,,,,,4440,
osgb4000000030213814,,,,,19820,
osgb4000000030215383,,,,,3376,
osgb4000000030134773,,,,,3376,
osgb4000000030474176,,,,,11921,
osgb4000000030213802,,,,,2973,
osgb4000000030340003,,,,,678,
osgb4000000030341608,,,,,1578,
osgb4000000030154119,,,,,3083,
osgb4000000030222505,,,,,2777,
osgb4000000030216281,,,,,7460,
osgb4000000030250341,,,,,7419,
osgb4000000030355496,,,,,7274,
osgb4000000030452713,,,,,3116,
osgb4000000030213610,,,,,3116,
osgb4000000030474229,,,,,4037,
osgb4000000030330200,,,,,3916,
osgb4000000030341038,,,,,1298,
osgb4000000030714956,,,,,1356,
osgb4000000030479501,,,,,4417,
osgb4000000030239194,,,,,3061,
osgb4000000030346532,,,,,3202,
osgb4000000031012113,,,,,859,
osgb4000000030407084,,,,,8281,
osgb4000000030236605,,,,,1758,
osgb4000000030344841,,,,,611,
osgb4000000030355238,,,,,1948,
osgb4000000030455865,,,,,11062,
osgb4000000030330187,,,,,3858,
osgb4000000030145817,,,,,540,
osgb4000000030417961,,,,,3370,
osgb4000000030135237,,,,,8501,
osgb4000000030147625,,,,,5120,
osgb4000000030406706,,,,,12258,
osgb4000000030419276,,,,,11388,
osgb4000000030133738,,,,,3939,
osgb4000000030784511,,,,,5814,
osgb4000000031219810,,,,,5172,
osgb4000000030329275,,,,,11143,
osgb4000000030321254,,,,,2772,
osgb4000000030133978,,,,,3623,
osgb4000000030236743,,,,,685,
osgb4000000031017605,,,,,1900,
osgb4000000030406841,,,,,3559,
osgb4000000031050080,,,,,3427,
osgb4000000031050079,,,,,2644,
osgb4000000031050141,,,,,3132,
osgb4000000030329689,,,,,3126,
osgb4000000030411059,,,,,3326,
osgb4000000030330236,,,,,4923,
osgb4000000031232608,,,,,1846,
osgb4000000030411111,,,,,1846,
osgb4000000030140017,,,,,4498,
osgb4000000031002672,,,,,1766,
osgb4000000030425446,,,,,1300,
osgb4000000030101807,,,,,3919,
osgb4000000030329073,,,,,5437,
osgb4000000030097475,,,,,4830,
osgb4000000030097476,,,,,5038,
osgb4000000030410671,,,,,4892,
osgb4000000030655051,,,,,5346,
osgb4000000030329731,,,,,10109,
osgb4000000030703615,,,,,6384,
osgb4000000031055866,,,,,3900,
osgb4000000031030115,,,,,85,
osgb4000000030349164,,,,,3676,
osgb4000000030153400,,,,,2582,
osgb4000000030255531,,,,,6046,
osgb4000000030340931,,,,,829,
osgb4000000030349163,,,,,1316,
osgb4000000030356962,,,,,1940,
osgb4000000030322769,,,,,17206,
osgb4000000030346602,,,,,4016,
osgb4000000030987735,,,,,7410,
osgb4000000030361446,,,,,3148,
osgb4000000030453132,,,,,2659,
osgb4000000030996996,,,,,9311,
osgb4000000030222346,,,,,5569,
osgb4000000030212797,,,,,4606,
osgb4000000030324503,,,,,5031,
osgb4000000030217296,,,,,7350,
osgb4000000031056219,,,,,2508,
osgb4000000030342383,,,,,6859,
osgb4000000030324686,,,,,7479,
osgb4000000030324678,,,,,4365,
osgb4000000030135729,,,,,6098,
osgb4000000030238964,,,,,1834,
osgb4000000030238646,,,,,4390,
osgb4000000030135606,,,,,12716,
osgb4000000030459110,,,,,8395,
osgb4000000030238763,,,,,2785,
osgb4000000030238593,,,,,3235,
osgb4000000030223066,,,,,9379,
osgb4000000030322910,,,,,6214,
osgb4000000030341602,,,,,8565,
osgb4000000030355879,,,,,6152,
osgb4000000030251202,,,,,7502,
osgb4000000031138421,,,,,4645,
osgb4000000030214665,,,,,1778,
osgb4000000031050115,,,,,3863,
osgb4000000031225646,,,,,3133,
osgb4000000030426669,,,,,7732,
osgb4000000031050046,,,,,8972,
osgb4000000030236023,,,,,7800,
osgb4000000030341427,,,,,6540,
osgb4000000030458579,,,,,6197,
osgb4000000030241308,,,,,5793,
osgb4000000030427153,,,,,7246,
osgb4000000030360232,,,,,6448,
osgb4000000030255998,,,,,6473,
osgb4000000030238228,,,,,8921,
osgb4000000030983779,,,,,1941,
osgb4000000030154075,,,,,440,
osgb4000000030320653,,,,,9191,
osgb4000000031050147,,,,,8762,
osgb4000000030222280,,,,,8762,
osgb4000000030222074,,,,,12787,
osgb4000000030223030,,,,,6468,
osgb4000000030410856,,,,,10547,
osgb4000000030426053,,,,,6937,
osgb4000000030357503,,,,,5842,
osgb4000000030426513,,,,,2259,
osgb4000000030149298,,,,,29228,
osgb4000000031235802,,,,,49042,
osgb4000000030343236,,,,,8761,
osgb4000000031114647,,,,,29011,
osgb4000000030872323,,,,,29011,
osgb4000000030462540,,,,,31808,
osgb4000000030407870,,,,,11494,
osgb4000000030407765,,,,,18584,
osgb4000000030407864,,,,,29238,
osgb4000000030217158,,,,,38681,
osgb4000000030329797,,,,,16099,
osgb4000000030237737,,,,,13155,
osgb4000000030342553,,,,,4186,
osgb4000000031177993,,,,,3981,
osgb4000000030135702,,,,,33853,
osgb4000000030237702,,,,,25195,
osgb4000000030355695,,,,,28184,
osgb4000000030653758,,,,,13488,
osgb4000000031225740,,,,,17931,
osgb4000000030250997,,,,,27223,
osgb4000000030426569,,,,,27675,
osgb4000000030355476,,,,,14357,
osgb4000000030097865,,,,,21739,
osgb4000000030321004,,,,,34533,
osgb4000000030405994,,,,,19441,
osgb4000000031231430,,,,,6011,
osgb4000000030427032,,,,,27155,
osgb4000000030426420,,,,,20695,
osgb4000000030099952,,,,,49315,
osgb4000000030214646,,,,,9337,
osgb4000000030406400,,,,,37019,
osgb4000000030139939,,,,,22534,
osgb4000000030329519,,,,,20676,
osgb4000000030410764,,,,,57731,
osgb4000000031207657,,,,,25164,
osgb4000000031001119,,,,,28914,
osgb4000000030348973,,,,,23159,
osgb4000000030320563,,,,,17606,
osgb4000000031104372,,,,,8924,
osgb4000000031151661,,,,,19469,
osgb4000000031014601,,,,,15187,
osgb4000000030406899,,,,,47728,
osgb4000000030135116,,,,,32073,
osgb4000000030341783,,,,,18734,
osgb4000000030475694,,,,,16427,
osgb4000000030462636,,,,,15886,
osgb4000000030133523,,,,,18232,
osgb4000000030458736,,,,,22682,
osgb4000000030407133,,,,,9908,
osgb4000000030215987,,,,,11973,
osgb4000000030323271,,,,,11973,
osgb4000000030339935,,,,,28963,
osgb4000000030145975,,,,,12633,
osgb4000000030235511,,,,,21550,
osgb4000000030250565,,,,,23691,
osgb4000000031162092,,,,,37430,
osgb4000000030342404,,,,,37434,
osgb4000000030237262,,,,,15605,
osgb4000000030405986,,,,,10631,
osgb4000000030406481,,,,,55478,
osgb4000000030452985,,,,,55589,
osgb4000000030096189,,,,,21051,
osgb4000000030345008,,,,,4423,
osgb4000000030345007,,,,,39271,
osgb5000005142635078,,,,,3964,
osgb4000000030427929,,,,,26058,
